timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-10T07:00:40,in/test/TestClass8235.java.jsonl,func_1,testToMapKey,1,rename,559,31,590,49552.0,True
2026-05-10T07:03:48,in/test/TestClass24619.java.jsonl,func_1,testEscape,1,rename,433,28,461,2608.2,True
2026-05-10T07:05:51,in/test/TestClass45720.java.jsonl,func_1,testBuildConfigWithEmptyInputParams,1,rename,494,54,548,4828.4,True
2026-05-10T07:08:07,in/test/TestClass71980.java.jsonl,func_1,testAddObject,1,rename,501,37,538,3125.4,True
2026-05-10T07:09:59,in/test/TestClass22301.java.jsonl,func_1,getConfigurationEntryTest,1,rename,543,68,611,6318.5,True
2026-05-10T07:11:52,in/test/TestClass46195.java.jsonl,func_1,testCreateSequenceHeader,1,rename,497,57,554,5220.8,True
2026-05-10T07:13:44,in/test/TestClass15201.java.jsonl,func_1,testCompare,1,rename,523,46,569,4326.8,True
2026-05-10T07:15:36,in/test/TestClass55091.java.jsonl,func_1,testKey,1,rename,487,52,539,4494.3,True
2026-05-10T07:17:29,in/test/TestClass5272.java.jsonl,func_1,testPrependTo,1,rename,459,40,499,3786.5,True
2026-05-10T07:19:18,in/test/TestClass44152.java.jsonl,func_1,run,1,rename,451,25,476,2352.9,True
2026-05-10T07:21:07,in/test/TestClass47446.java.jsonl,func_1,test,1,rename,440,25,465,2267.7,True
2026-05-10T07:23:03,in/test/TestClass29734.java.jsonl,func_1,testExecuteAsync,1,rename,808,93,901,8734.7,True
2026-05-10T07:25:00,in/test/TestClass46322.java.jsonl,func_1,shouldCreateNewSequence,1,rename,631,49,680,4258.1,True
2026-05-10T07:27:17,in/test/TestClass50694.java.jsonl,func_1,login,1,rename,494,34,528,3232.8,True
2026-05-10T07:29:08,in/test/TestClass280.java.jsonl,func_1,shouldCompareLongs,1,rename,444,39,483,3817.7,True
2026-05-10T07:30:57,in/test/TestClass1404.java.jsonl,func_1,testGetSearchResult,1,rename,551,56,607,5058.8,True
2026-05-10T07:32:47,in/test/TestClass40807.java.jsonl,func_1,reset,1,rename,541,26,567,2506.1,True
2026-05-10T07:34:49,in/test/TestClass75731.java.jsonl,func_1,shouldReturnTrueForIsNullWhenNull,1,rename,437,37,474,3151.7,True
2026-05-10T07:36:39,in/test/TestClass11553.java.jsonl,func_1,testValidatePes,1,rename,482,37,519,3407.3,True
2026-05-10T07:38:26,in/test/TestClass54038.java.jsonl,func_1,testGenerate,1,rename,504,37,541,3194.6,True
2026-05-10T07:40:19,in/test/TestClass37093.java.jsonl,func_1,testPutCategory,1,rename,519,49,568,4563.0,True
2026-05-10T07:42:07,in/test/TestClass77515.java.jsonl,func_1,testAppendRelevantOutlineTo,1,rename,537,51,588,4535.1,True
2026-05-10T07:44:04,in/test/TestClass9409.java.jsonl,func_1,get,1,rename,496,43,539,4090.3,True
2026-05-10T07:45:58,in/test/TestClass13159.java.jsonl,func_1,testSayHello,1,rename,448,29,477,2563.3,True
2026-05-10T07:47:50,in/test/TestClass46951.java.jsonl,func_1,shouldReturnFalseWhenXQueryReturnsFalse,1,rename,474,39,513,3704.8,True
2026-05-10T07:49:40,in/test/TestClass12100.java.jsonl,func_1,testConstructor,1,rename,611,35,646,3141.4,True
2026-05-10T07:51:34,in/test/TestClass9158.java.jsonl,func_1,testOnTextMessage,1,rename,502,44,546,3699.1,True
2026-05-10T07:53:26,in/test/TestClass30027.java.jsonl,func_1,testSetConnectionParametersForPostWithBody,1,rename,462,39,501,3305.8,True
2026-05-10T07:55:13,in/test/TestClass65931.java.jsonl,func_1,testSetPrimaryKey,1,rename,586,19,605,1782.6,True
