timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-04-07T14:08:01,in/test/TestClass0.java.jsonl,func_1,testShouldReturnFirstDayOfYear,1,rename,447,30,477,46825.4,True
2026-04-07T14:16:00,in/test/TestClass1.java.jsonl,func_1,testYearEndReturnsCorrectDate,1,rename,461,30,491,5256.9,True
2026-04-07T14:28:11,in/test/TestClass100.java.jsonl,func_1,testShouldReturnIdentifierWhenPolicyIsOptionalWithCredentialIdList,1,rename,443,33,476,5846.1,True
2026-04-07T14:36:14,in/test/TestClass1000.java.jsonl,func_1,testShouldReturnLeftWhenFirstListIsEmpty,1,rename,478,34,512,6477.6,True
2026-04-07T14:44:53,in/test/TestClass10000.java.jsonl,func_1,testShouldReturnStringRepresentationOfMap,1,rename,484,23,507,4264.0,True
2026-04-07T14:52:25,in/test/TestClass10002.java.jsonl,func_1,testShouldReturnEmptyStringWhenMapIsEmpty,1,rename,424,25,449,4339.9,True
2026-04-07T15:00:19,in/test/TestClass10003.java.jsonl,func_1,testShouldReturnExpectedContentWhenInputStreamIsProvided,1,rename,454,45,499,8379.2,True
2026-04-07T15:08:29,in/test/TestClass10004.java.jsonl,func_1,testComputeBoundWithPositiveValues,1,rename,603,23,626,4232.1,True
2026-04-07T15:16:50,in/test/TestClass10005.java.jsonl,func_1,testComputeBoundWithVariousInputs,1,rename,824,27,851,5847.1,True
2026-04-07T15:26:08,in/test/TestClass10006.java.jsonl,func_1,testComputeBoundWithPositiveValues,1,rename,635,23,658,4079.3,True
