timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-09T16:19:08,in/test/TestClass8235.java.jsonl,func_1,testToMapKey,1,rename,559,31,590,43278.3,True
2026-05-09T16:22:23,in/test/TestClass24619.java.jsonl,func_1,testEscape,1,rename,433,28,461,2578.1,True
2026-05-09T16:24:27,in/test/TestClass45720.java.jsonl,func_1,testBuildConfigWithEmptyInputParams,1,rename,494,54,548,5992.8,True
2026-05-09T16:26:43,in/test/TestClass71980.java.jsonl,func_1,testAddObject,1,rename,501,27,528,2466.2,True
2026-05-09T16:28:48,in/test/TestClass22301.java.jsonl,func_1,getConfigurationEntry,1,rename,543,66,609,6624.2,True
2026-05-09T16:30:54,in/test/TestClass46195.java.jsonl,func_1,createSequenceHeader,1,rename,497,55,552,5418.4,True
2026-05-09T16:32:58,in/test/TestClass15201.java.jsonl,func_1,testCompare,1,rename,523,46,569,5210.6,True
2026-05-09T16:35:16,in/test/TestClass55091.java.jsonl,func_1,testKeySerialization,1,rename,487,55,542,7076.0,True
2026-05-09T16:37:20,in/test/TestClass5272.java.jsonl,func_1,testPrependTo,1,rename,459,29,488,3485.4,True
2026-05-09T16:39:30,in/test/TestClass44152.java.jsonl,func_1,run,1,rename,451,25,476,2845.9,True
2026-05-09T16:41:38,in/test/TestClass47446.java.jsonl,func_1,testAdaptException,1,rename,440,31,471,3423.6,True
2026-05-09T16:43:49,in/test/TestClass29734.java.jsonl,func_1,testAsync,1,rename,808,94,902,9807.5,True
2026-05-09T16:45:54,in/test/TestClass46322.java.jsonl,func_1,shouldCreateNewSequence,1,rename,631,38,669,3696.5,True
2026-05-09T16:48:51,in/test/TestClass50694.java.jsonl,func_1,login,1,rename,494,34,528,3256.0,True
2026-05-09T16:51:02,in/test/TestClass280.java.jsonl,func_1,greaterThan,1,rename,444,26,470,2493.9,True
2026-05-09T16:53:16,in/test/TestClass1404.java.jsonl,func_1,testGetSearchResult,1,rename,551,56,607,7364.8,True
2026-05-09T16:55:35,in/test/TestClass40807.java.jsonl,func_1,reset,1,rename,541,26,567,3180.5,True
2026-05-09T16:57:41,in/test/TestClass75731.java.jsonl,func_1,shouldReturnNullValue,1,rename,437,20,457,1967.9,True
2026-05-09T17:00:03,in/test/TestClass11553.java.jsonl,func_1,testValidatePesInvalid,1,rename,482,40,522,3544.5,True
2026-05-09T17:02:12,in/test/TestClass54038.java.jsonl,func_1,testClassBuilder,1,rename,504,39,543,4331.7,True
2026-05-09T17:04:18,in/test/TestClass37093.java.jsonl,func_1,testPutCategory,1,rename,519,39,558,4419.6,True
2026-05-09T17:06:28,in/test/TestClass77515.java.jsonl,func_1,testAppendRelevantOutlineTo,1,rename,537,51,588,5688.1,True
2026-05-09T17:08:48,in/test/TestClass9409.java.jsonl,func_1,getWithKey,1,rename,496,37,533,3478.1,True
2026-05-09T17:11:14,in/test/TestClass13159.java.jsonl,func_1,testSayHello,1,rename,448,29,477,2719.1,True
2026-05-09T17:13:28,in/test/TestClass46951.java.jsonl,func_1,shouldReturnFalseWhenXQueryReturnsFalse,1,rename,474,39,513,3525.9,True
2026-05-09T17:15:38,in/test/TestClass12100.java.jsonl,func_1,testGroupedInfluxDbHttpSender,1,rename,611,47,658,4419.5,True
2026-05-09T17:18:01,in/test/TestClass9158.java.jsonl,func_1,testOnTextMessage,1,rename,502,44,546,5396.0,True
2026-05-09T17:20:15,in/test/TestClass30027.java.jsonl,func_1,testSetConnectionParametersForPostWithBody,1,rename,462,39,501,4005.8,True
2026-05-09T17:22:34,in/test/TestClass65931.java.jsonl,func_1,testSetPrimaryKey,1,rename,586,19,605,3545.3,True
2026-05-09T17:24:58,in/test/TestClass74087.java.jsonl,func_1,testRemoveAllFeatures,1,rename,443,31,474,3025.8,True
2026-05-09T17:27:16,in/test/TestClass75184.java.jsonl,func_1,testNewArray,1,rename,510,28,538,3583.9,True
2026-05-09T17:29:36,in/test/TestClass10826.java.jsonl,func_1,testSelectBooleanOptions,1,rename,614,68,682,7581.5,True
2026-05-09T17:31:49,in/test/TestClass31888.java.jsonl,func_1,testGetRawFingerprint,1,rename,560,58,618,6536.6,True
2026-05-09T17:34:09,in/test/TestClass73044.java.jsonl,func_1,testCompare,1,rename,593,71,664,7614.9,True
2026-05-09T17:36:29,in/test/TestClass18794.java.jsonl,func_1,convert,1,rename,437,25,462,2994.4,True
2026-05-09T17:38:57,in/test/TestClass33790.java.jsonl,func_1,testDeleteExpiredFileByTime,1,rename,720,81,801,9442.8,True
2026-05-09T17:41:14,in/test/TestClass13046.java.jsonl,func_1,testCheckAllowed,1,rename,530,62,592,6742.1,True
2026-05-09T17:43:28,in/test/TestClass39058.java.jsonl,func_1,testGetConnection,1,rename,577,52,629,5636.4,True
2026-05-09T17:46:00,in/test/TestClass69357.java.jsonl,func_1,shouldGetMaxTemp,1,rename,528,66,594,8177.3,True
2026-05-09T17:48:21,in/test/TestClass27655.java.jsonl,func_1,testReady,1,rename,458,28,486,3277.3,True
2026-05-09T17:50:39,in/test/TestClass13270.java.jsonl,func_1,testGetApplicationDataDictionary,1,rename,457,33,490,3735.4,True
2026-05-09T17:52:58,in/test/TestClass48751.java.jsonl,func_1,join,1,rename,452,33,485,3507.9,True
2026-05-09T17:55:13,in/test/TestClass3285.java.jsonl,func_1,testFit,1,rename,716,61,777,6649.7,True
2026-05-09T17:57:29,in/test/TestClass16329.java.jsonl,func_1,add,1,rename,475,44,519,4861.5,True
2026-05-09T17:59:38,in/test/TestClass67337.java.jsonl,func_1,testReadMarkerWithIncompleteValue,1,rename,626,66,692,7616.3,True
2026-05-09T18:01:56,in/test/TestClass25504.java.jsonl,func_1,testExecuteRefreshToken,1,rename,683,107,790,12021.8,True
2026-05-09T18:04:06,in/test/TestClass46973.java.jsonl,func_1,shouldReturnTrueWhenRequestLoggingIsOn,1,rename,462,39,501,3503.6,True
2026-05-09T18:05:59,in/test/TestClass41560.java.jsonl,func_1,testFindProjectWithException,1,rename,457,33,490,2841.1,True
2026-05-09T18:07:43,in/test/TestClass2032.java.jsonl,func_1,testEncode,1,rename,618,35,653,3451.6,True
2026-05-09T18:09:55,in/test/TestClass10820.java.jsonl,func_1,testNextVersionWithClockDrift,1,rename,596,63,659,8508.4,True
2026-05-09T18:12:31,in/test/TestClass76709.java.jsonl,func_1,testFindVirtualProvider,1,rename,579,49,628,9766.5,True
2026-05-09T18:15:35,in/test/TestClass69394.java.jsonl,func_1,testBinarySerialization,1,rename,702,79,781,10396.6,True
2026-05-09T18:18:47,in/test/TestClass53206.java.jsonl,func_1,createFromRelease,1,rename,529,44,573,9950.0,True
2026-05-09T18:21:50,in/test/TestClass60339.java.jsonl,func_1,testLogSessionIdIsNull,1,rename,556,62,618,9472.0,True
2026-05-09T18:24:54,in/test/TestClass4815.java.jsonl,func_1,testEciesP256HkdfHmacSha256Aes128GcmTemplate,1,rename,724,89,813,13584.4,True
2026-05-09T18:28:10,in/test/TestClass40145.java.jsonl,func_1,testWriteString,1,rename,540,29,569,4624.3,True
2026-05-09T18:32:13,in/test/TestClass31291.java.jsonl,func_1,testSimplifyMolecularFormula,1,rename,466,45,511,5961.7,True
2026-05-09T18:35:06,in/test/TestClass72263.java.jsonl,func_1,testUserExists,1,rename,472,19,491,2598.5,True
2026-05-09T18:38:34,in/test/TestClass14053.java.jsonl,func_1,getCartOfUser,1,rename,537,31,568,4792.7,True
2026-05-09T18:42:02,in/test/TestClass30767.java.jsonl,func_1,toBeamEdgeUnset,1,rename,541,60,601,11459.6,True
2026-05-09T18:45:25,in/test/TestClass34889.java.jsonl,func_1,run,1,rename,731,77,808,15045.3,True
2026-05-09T18:48:58,in/test/TestClass65594.java.jsonl,func_1,testExecuteStatementsFromDirectory,1,rename,460,33,493,6863.1,True
2026-05-09T18:52:47,in/test/TestClass61739.java.jsonl,func_1,shouldThrowExceptionWhenEqualFilterIsMissingValue,1,rename,455,41,496,7537.9,True
2026-05-09T18:56:30,in/test/TestClass75947.java.jsonl,func_1,testToJson,1,rename,463,27,490,8578.7,True
2026-05-09T19:00:10,in/test/TestClass9239.java.jsonl,func_1,testWithPluginFilter,1,rename,469,32,501,6889.5,True
2026-05-09T19:03:16,in/test/TestClass55807.java.jsonl,func_1,delete,1,rename,441,25,466,3664.4,True
2026-05-09T19:06:54,in/test/TestClass42038.java.jsonl,func_1,runWithContingencies,1,rename,459,34,493,5287.9,True
2026-05-09T19:10:19,in/test/TestClass36753.java.jsonl,func_1,writer,1,rename,487,26,513,5402.8,True
2026-05-09T19:14:42,in/test/TestClass61839.java.jsonl,func_1,shouldQueryByValue,1,rename,520,39,559,7702.1,True
2026-05-09T19:18:25,in/test/TestClass61563.java.jsonl,func_1,testRoute,1,rename,728,92,820,13778.2,True
2026-05-09T19:22:04,in/test/TestClass70472.java.jsonl,func_1,testStringMatch,1,rename,598,36,634,7106.7,True
2026-05-09T19:25:56,in/test/TestClass35878.java.jsonl,func_1,dispose,1,rename,483,33,516,4712.2,True
2026-05-09T19:29:15,in/test/TestClass72159.java.jsonl,func_1,testUpdateCommitWithNoAdditions,1,rename,494,45,539,11109.2,True
2026-05-09T19:33:01,in/test/TestClass21387.java.jsonl,func_1,testValidateDownloadedS3FilesWithExtraFile,1,rename,615,63,678,13623.4,True
2026-05-09T19:36:18,in/test/TestClass70680.java.jsonl,func_1,getNewZipDestination,1,rename,441,31,472,8376.3,True
2026-05-09T19:39:41,in/test/TestClass66990.java.jsonl,func_1,testIsReadOnly,1,rename,448,29,477,6929.8,True
2026-05-09T19:43:36,in/test/TestClass16795.java.jsonl,func_1,shouldGetEntityClassFromNodeLabels,1,rename,589,73,662,10694.9,True
2026-05-09T19:47:21,in/test/TestClass27206.java.jsonl,func_1,testHandleReplicateMessageSendAppendEntriesToFollower,1,rename,777,60,837,8500.3,True
2026-05-09T19:51:07,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataTo,1,rename,487,39,526,6119.3,True
2026-05-09T19:54:53,in/test/TestClass75101.java.jsonl,func_1,testToString,1,rename,428,19,447,9621.3,True
2026-05-09T19:58:32,in/test/TestClass69842.java.jsonl,func_1,testExecute,1,rename,654,59,713,10842.2,True
2026-05-09T20:01:45,in/test/TestClass28172.java.jsonl,func_1,testEncodeArray,1,rename,556,29,585,3775.0,True
2026-05-09T20:05:24,in/test/TestClass33576.java.jsonl,func_1,create,1,rename,488,35,523,4917.5,True
2026-05-09T20:08:55,in/test/TestClass29714.java.jsonl,func_1,queryAllAsList,1,rename,536,45,581,12219.4,True
2026-05-09T20:12:39,in/test/TestClass1937.java.jsonl,func_1,getProxyBean,1,rename,441,29,470,3657.3,True
2026-05-09T20:16:41,in/test/TestClass41555.java.jsonl,func_1,testEquals,1,rename,455,38,493,10710.8,True
2026-05-09T20:20:16,in/test/TestClass25630.java.jsonl,func_1,testSaveToFile,1,rename,584,53,637,7504.5,True
2026-05-09T20:23:29,in/test/TestClass18539.java.jsonl,func_1,decodeblueReaderPacket_nullBuffer,1,rename,441,27,468,5600.1,True
2026-05-09T20:27:03,in/test/TestClass1493.java.jsonl,func_1,store,1,rename,477,42,519,14625.9,True
2026-05-09T20:30:04,in/test/TestClass11306.java.jsonl,func_1,testGetMaximumNegativeRealRoot,1,rename,457,22,479,4566.7,True
2026-05-09T20:33:10,in/test/TestClass71651.java.jsonl,func_1,testFindByCreatedByWithInvalidUserName,1,rename,422,27,449,5945.1,True
2026-05-09T20:36:50,in/test/TestClass32918.java.jsonl,func_1,testFindBugsValidator,1,rename,507,33,540,7117.2,True
2026-05-09T20:40:23,in/test/TestClass51164.java.jsonl,func_1,testAddNode,1,rename,464,29,493,4035.2,True
2026-05-09T20:43:46,in/test/TestClass22631.java.jsonl,func_1,populateMethodDeclarations,1,rename,555,43,598,7528.0,True
2026-05-09T20:47:35,in/test/TestClass22297.java.jsonl,func_1,getBusinessObjectDefinitionColumnWithHistory,1,rename,613,70,683,24960.3,True
2026-05-09T20:51:27,in/test/TestClass11441.java.jsonl,func_1,testCreateGame,1,rename,539,29,568,5946.8,True
2026-05-09T20:55:01,in/test/TestClass32356.java.jsonl,func_1,testHasCoordinates,1,rename,506,37,543,8799.0,True
2026-05-09T20:58:19,in/test/TestClass74838.java.jsonl,func_1,testToJson,1,rename,472,19,491,2321.4,True
2026-05-09T21:01:44,in/test/TestClass62845.java.jsonl,func_1,testEncodeDataLineLocRefWpExample,1,rename,483,42,525,7379.8,True
2026-05-09T21:05:11,in/test/TestClass42353.java.jsonl,func_1,testGetSplits,1,rename,758,70,828,15260.1,True
