timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-09T22:01:47,in/test/TestClass8235.java.jsonl,func_1,testToMapKey,1,rename,559,31,590,122452.1,True
2026-05-09T22:09:29,in/test/TestClass24619.java.jsonl,func_1,testEscape,1,rename,433,28,461,7838.6,True
2026-05-09T22:13:32,in/test/TestClass45720.java.jsonl,func_1,testBuildConfigWithEmptyInputParams,1,rename,494,54,548,15680.2,True
2026-05-09T22:17:29,in/test/TestClass71980.java.jsonl,func_1,addObject,1,rename,501,35,536,8206.7,True
2026-05-09T22:20:51,in/test/TestClass22301.java.jsonl,func_1,getConfigurationEntry,1,rename,543,64,607,10955.5,True
2026-05-09T22:25:10,in/test/TestClass46195.java.jsonl,func_1,createSequenceHeader,1,rename,497,55,552,14874.5,True
2026-05-09T22:28:28,in/test/TestClass15201.java.jsonl,func_1,testCompare,1,rename,523,46,569,7441.8,True
2026-05-09T22:31:59,in/test/TestClass55091.java.jsonl,func_1,testKey,1,rename,487,52,539,7511.4,True
2026-05-09T22:35:45,in/test/TestClass5272.java.jsonl,func_1,testPrependTo,1,rename,459,40,499,7052.4,True
2026-05-09T22:39:28,in/test/TestClass44152.java.jsonl,func_1,run,1,rename,451,25,476,3193.6,True
2026-05-09T22:43:26,in/test/TestClass47446.java.jsonl,func_1,testConstructor,1,rename,440,27,467,2848.7,True
2026-05-09T22:47:01,in/test/TestClass29734.java.jsonl,func_1,testAsyncGroup,1,rename,808,93,901,19197.7,True
2026-05-09T22:50:51,in/test/TestClass46322.java.jsonl,func_1,shouldCreateNewSequence,1,rename,631,49,680,14683.0,True
2026-05-09T22:55:40,in/test/TestClass50694.java.jsonl,func_1,login,1,rename,494,34,528,6735.2,True
2026-05-09T23:01:14,in/test/TestClass280.java.jsonl,func_1,testGreaterThan,1,rename,444,35,479,16494.0,True
2026-05-09T23:05:09,in/test/TestClass1404.java.jsonl,func_1,testGetSearchResult,1,rename,551,56,607,19265.3,True
2026-05-09T23:09:10,in/test/TestClass40807.java.jsonl,func_1,reset,1,rename,541,26,567,9262.3,True
2026-05-09T23:13:24,in/test/TestClass75731.java.jsonl,func_1,shouldReturnNull,1,rename,437,29,466,6603.7,True
2026-05-09T23:16:33,in/test/TestClass11553.java.jsonl,func_1,testValidatePes,1,rename,482,37,519,5569.4,True
2026-05-09T23:20:18,in/test/TestClass54038.java.jsonl,func_1,testGenerate,1,rename,504,37,541,10977.2,True
2026-05-09T23:23:59,in/test/TestClass37093.java.jsonl,func_1,testUpdateCategory,1,rename,519,50,569,8591.4,True
2026-05-09T23:27:21,in/test/TestClass77515.java.jsonl,func_1,testAppendRelevantOutlineToWithBrokenDest,1,rename,537,57,594,8093.8,True
2026-05-09T23:32:21,in/test/TestClass9409.java.jsonl,func_1,testGetWithKey,1,rename,496,49,545,29167.0,True
2026-05-09T23:36:03,in/test/TestClass13159.java.jsonl,func_1,testSayHello,1,rename,448,29,477,3656.0,True
2026-05-09T23:40:22,in/test/TestClass46951.java.jsonl,func_1,shouldReturnFalseWhenXQueryReturnsFalse,1,rename,474,39,513,9397.1,True
2026-05-09T23:45:28,in/test/TestClass12100.java.jsonl,func_1,testGroupedInfluxDbHttpSender,1,rename,611,47,658,15699.7,True
2026-05-09T23:49:58,in/test/TestClass9158.java.jsonl,func_1,testOnTextMessage,1,rename,502,44,546,11352.8,True
2026-05-09T23:55:32,in/test/TestClass30027.java.jsonl,func_1,testSetConnectionParametersForPostWithBody,1,rename,462,39,501,22550.0,True
2026-05-09T23:59:33,in/test/TestClass65931.java.jsonl,func_1,testSetPrimaryKey,1,rename,586,19,605,6483.0,True
2026-05-10T00:04:05,in/test/TestClass74087.java.jsonl,func_1,testRemoveAllFeatures,1,rename,443,31,474,16312.5,True
2026-05-10T00:08:55,in/test/TestClass75184.java.jsonl,func_1,testNewArray,1,rename,510,38,548,13638.1,True
2026-05-10T00:13:55,in/test/TestClass10826.java.jsonl,func_1,testSelectBooleanOptions,1,rename,614,68,682,17621.8,True
2026-05-10T00:17:18,in/test/TestClass31888.java.jsonl,func_1,testGetRawFingerprint,1,rename,560,58,618,9814.8,True
2026-05-10T00:20:54,in/test/TestClass73044.java.jsonl,func_1,testCompare,1,rename,593,70,663,18793.2,True
2026-05-10T00:25:02,in/test/TestClass18794.java.jsonl,func_1,convert,1,rename,437,25,462,4515.4,True
2026-05-10T00:30:40,in/test/TestClass33790.java.jsonl,func_1,testDeleteExpiredFileByTime,1,rename,720,81,801,26518.0,True
2026-05-10T00:36:47,in/test/TestClass13046.java.jsonl,func_1,testCheckAllowed,1,rename,530,63,593,18662.2,True
2026-05-10T00:42:59,in/test/TestClass39058.java.jsonl,func_1,testGetConnection,1,rename,577,52,629,32363.4,True
2026-05-10T00:48:27,in/test/TestClass69357.java.jsonl,func_1,getMaxTemp,1,rename,528,64,592,9571.7,True
2026-05-10T00:51:17,in/test/TestClass27655.java.jsonl,func_1,testReady,1,rename,458,28,486,2931.0,True
2026-05-10T00:54:32,in/test/TestClass13270.java.jsonl,func_1,testGetApplicationDataDictionary,1,rename,457,33,490,5346.7,True
2026-05-10T00:57:31,in/test/TestClass48751.java.jsonl,func_1,join,1,rename,452,33,485,5719.6,True
2026-05-10T01:00:23,in/test/TestClass3285.java.jsonl,func_1,testFit,1,rename,716,61,777,11169.2,True
2026-05-10T01:03:21,in/test/TestClass16329.java.jsonl,func_1,add,1,rename,475,44,519,7361.9,True
2026-05-10T01:06:37,in/test/TestClass67337.java.jsonl,func_1,testIncompleteValue,1,rename,626,70,696,11751.5,True
2026-05-10T01:09:47,in/test/TestClass25504.java.jsonl,func_1,testExecuteRefreshToken,1,rename,683,107,790,16154.1,True
2026-05-10T01:12:53,in/test/TestClass46973.java.jsonl,func_1,shouldReturnTrueWhenRequestLoggingIsOn,1,rename,462,39,501,7478.9,True
2026-05-10T01:15:51,in/test/TestClass41560.java.jsonl,func_1,should_throw_exception_when_project_not_found,1,rename,457,37,494,4916.4,True
2026-05-10T01:18:34,in/test/TestClass2032.java.jsonl,func_1,testEncode,1,rename,618,35,653,4680.1,True
2026-05-10T01:21:21,in/test/TestClass10820.java.jsonl,func_1,testNextVersionWithClockDrift,1,rename,596,61,657,7143.0,True
2026-05-10T01:24:28,in/test/TestClass76709.java.jsonl,func_1,testFindVirtualProvider,1,rename,579,49,628,13280.3,True
2026-05-10T01:28:01,in/test/TestClass69394.java.jsonl,func_1,testBinarySerialization,1,rename,702,79,781,13433.0,True
2026-05-10T01:31:42,in/test/TestClass53206.java.jsonl,func_1,testCreateFromRelease,1,rename,529,48,577,6483.0,True
2026-05-10T01:34:58,in/test/TestClass60339.java.jsonl,func_1,testLogSessionIdNull,1,rename,556,62,618,8591.2,True
2026-05-10T01:38:05,in/test/TestClass4815.java.jsonl,func_1,testEciesP256HkdfHmacSha256Aes128GcmTemplate,1,rename,724,89,813,12219.5,True
2026-05-10T01:41:13,in/test/TestClass40145.java.jsonl,func_1,testWriteString,1,rename,540,29,569,4187.3,True
2026-05-10T01:44:20,in/test/TestClass31291.java.jsonl,func_1,testSimplifyMolecularFormula,1,rename,466,44,510,11464.1,True
2026-05-10T01:47:27,in/test/TestClass72263.java.jsonl,func_1,testUserExists,1,rename,472,19,491,3364.6,True
2026-05-10T01:50:49,in/test/TestClass14053.java.jsonl,func_1,testGetCartOfUser,1,rename,537,21,558,4354.7,True
2026-05-10T01:54:09,in/test/TestClass30767.java.jsonl,func_1,testToBeamEdge2,1,rename,541,60,601,8241.0,True
2026-05-10T01:57:36,in/test/TestClass34889.java.jsonl,func_1,run,1,rename,731,77,808,17141.4,True
2026-05-10T02:01:09,in/test/TestClass65594.java.jsonl,func_1,testExecuteStatementsFromDirectory,1,rename,460,33,493,6470.4,True
2026-05-10T02:04:10,in/test/TestClass61739.java.jsonl,func_1,shouldFailToParseEqualFilterWithNoValue,1,rename,455,41,496,5251.5,True
2026-05-10T02:06:54,in/test/TestClass75947.java.jsonl,func_1,testToJson,1,rename,463,36,499,5674.9,True
2026-05-10T02:09:37,in/test/TestClass9239.java.jsonl,func_1,testWithPluginFilter,1,rename,469,32,501,4509.6,True
2026-05-10T02:12:38,in/test/TestClass55807.java.jsonl,func_1,delete,1,rename,441,25,466,3307.7,True
2026-05-10T02:15:27,in/test/TestClass42038.java.jsonl,func_1,run,1,rename,459,26,485,3078.7,True
2026-05-10T02:18:12,in/test/TestClass36753.java.jsonl,func_1,writer,1,rename,487,26,513,3410.3,True
2026-05-10T02:20:48,in/test/TestClass61839.java.jsonl,func_1,testQueryWithRestriction,1,rename,520,41,561,5725.4,True
2026-05-10T02:23:29,in/test/TestClass61563.java.jsonl,func_1,testRoute,1,rename,728,93,821,13570.5,True
2026-05-10T02:25:55,in/test/TestClass70472.java.jsonl,func_1,case_sensitive,1,rename,598,44,642,5169.0,True
2026-05-10T02:28:29,in/test/TestClass35878.java.jsonl,func_1,dispose,1,rename,483,33,516,4041.7,True
2026-05-10T02:31:00,in/test/TestClass72159.java.jsonl,func_1,testUpdateCommitWithNoAdditions,1,rename,494,45,539,5876.3,True
