timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-07T08:49:35,in/test/TestClass16949.java.jsonl,func_1,testGetResource,1,rename,448,19,467,84611.9,True
2026-05-07T08:54:10,in/test/TestClass28581.java.jsonl,func_1,testThatHasSibling,1,rename,594,47,641,6611.4,True
2026-05-07T08:56:24,in/test/TestClass8579.java.jsonl,func_1,testGetResourceMethods,1,rename,452,20,472,2504.4,True
2026-05-07T08:58:52,in/test/TestClass53059.java.jsonl,func_1,testPrint,1,rename,557,52,609,6086.7,True
2026-05-07T09:01:14,in/test/TestClass25330.java.jsonl,func_1,testDistinctWithNesting,1,rename,686,65,751,7882.7,True
2026-05-07T09:04:17,in/test/TestClass60166.java.jsonl,func_1,testIsEntryWithinCategoryWithNoMatchingParent,1,rename,474,52,526,6342.4,True
2026-05-07T09:06:42,in/test/TestClass66923.java.jsonl,func_1,init_shouldThrowExceptionIfHealthCheckRegistryIsNotAHealthCheckRegistry,1,rename,510,70,580,8610.0,True
2026-05-07T09:08:59,in/test/TestClass51404.java.jsonl,func_1,testProject,1,rename,569,43,612,4536.4,True
2026-05-07T09:11:41,in/test/TestClass12231.java.jsonl,func_1,testGetConstructs,1,rename,828,143,971,20672.6,True
2026-05-07T09:14:11,in/test/TestClass9438.java.jsonl,func_1,testOnPause,1,rename,505,37,542,4217.6,True
2026-05-07T09:16:37,in/test/TestClass21857.java.jsonl,func_1,testDoFilterWithHeadersAndSuffix,1,rename,642,47,689,5710.5,True
2026-05-07T09:19:03,in/test/TestClass33605.java.jsonl,func_1,test_foldDoubleStreamByRow,1,rename,526,22,548,2263.1,True
2026-05-07T09:21:34,in/test/TestClass62322.java.jsonl,func_1,testAddPaginationToNodeIfEnabled,1,rename,602,61,663,7137.4,True
2026-05-07T09:24:12,in/test/TestClass27706.java.jsonl,func_1,testGetRangeFromString,1,rename,537,50,587,5679.2,True
2026-05-07T09:26:39,in/test/TestClass40865.java.jsonl,func_1,testGetRequestName,1,rename,441,20,461,3429.7,True
2026-05-07T09:29:14,in/test/TestClass64049.java.jsonl,func_1,testGetAttributeValue,1,rename,446,19,465,2808.9,True
2026-05-07T09:31:55,in/test/TestClass63895.java.jsonl,func_1,shouldResolveSecurityDocumentWithInterDocumentCrossReferences,1,rename,487,49,536,8261.5,True
2026-05-07T09:34:55,in/test/TestClass22056.java.jsonl,func_1,testGetSubjectMatterExpert,1,rename,625,63,688,10344.9,True
2026-05-07T09:37:27,in/test/TestClass9406.java.jsonl,func_1,remove,1,rename,487,25,512,3033.7,True
2026-05-07T09:39:42,in/test/TestClass14014.java.jsonl,func_1,testConcurrentDownload,1,rename,487,39,526,4620.5,True
2026-05-07T09:42:12,in/test/TestClass5270.java.jsonl,func_1,shouldReturnFinishedStatement,1,rename,442,40,482,4635.1,True
2026-05-07T09:45:17,in/test/TestClass5792.java.jsonl,func_1,getPageDataWithNoTimeout,2,rename_retry,508,47,555,6106.2,True
2026-05-07T09:47:53,in/test/TestClass16654.java.jsonl,func_1,shouldReturnFalseWhenDeviceIsNotInDozeMode,1,rename,436,27,463,3303.2,True
2026-05-07T09:50:34,in/test/TestClass51167.java.jsonl,func_1,testGetTableElementString,1,rename,507,49,556,6462.9,True
2026-05-07T09:53:44,in/test/TestClass31682.java.jsonl,func_1,testPositionHydrogenLabelBelow,1,rename,501,56,557,7514.4,True
2026-05-07T09:56:14,in/test/TestClass57157.java.jsonl,func_1,testParse,1,rename,684,18,702,2682.5,True
2026-05-07T09:58:56,in/test/TestClass21318.java.jsonl,func_1,testGetS3StorageUnitsToExpire,1,rename,623,57,680,8072.0,True
2026-05-07T10:01:37,in/test/TestClass66179.java.jsonl,func_1,testQueryWithIn,1,rename,684,90,774,11873.1,True
2026-05-07T10:04:15,in/test/TestClass67391.java.jsonl,func_1,testGenerateRandomWithNegativeLength,1,rename,437,43,480,5222.0,True
2026-05-07T10:06:54,in/test/TestClass11487.java.jsonl,func_1,shouldReturn400WhenEnumValueIsUnknown,1,rename,560,43,603,4209.3,True
2026-05-07T10:09:33,in/test/TestClass35914.java.jsonl,func_1,testNoFusion,1,rename,469,28,497,3488.1,True
2026-05-07T10:11:44,in/test/TestClass66854.java.jsonl,func_1,testMean,1,rename,574,51,625,6948.5,True
2026-05-07T10:14:01,in/test/TestClass25669.java.jsonl,func_1,getVariants,1,rename,515,54,569,6332.3,True
2026-05-07T10:16:21,in/test/TestClass62976.java.jsonl,func_1,testReadValue,1,rename,531,38,569,4415.6,True
2026-05-07T10:18:36,in/test/TestClass23035.java.jsonl,func_1,testSome,1,rename,609,46,655,4833.1,True
2026-05-07T10:20:41,in/test/TestClass34775.java.jsonl,func_1,testCheck,1,rename,570,71,641,7424.9,True
2026-05-07T10:22:48,in/test/TestClass53251.java.jsonl,func_1,rendersTemplateFileWithPropertiesMap,1,rename,574,54,628,5149.5,True
2026-05-07T10:24:57,in/test/TestClass683.java.jsonl,func_1,testSetOnTimeCompletionListenerWithNull,1,rename,453,40,493,4110.6,True
2026-05-07T10:27:01,in/test/TestClass66882.java.jsonl,func_1,getMean,1,rename,459,27,486,2924.6,True
2026-05-07T10:29:07,in/test/TestClass9034.java.jsonl,func_1,testCreateValueInteger,1,rename,498,39,537,3388.7,True
2026-05-07T10:31:14,in/test/TestClass26086.java.jsonl,func_1,ofMaterial,1,rename,452,35,487,3193.6,True
2026-05-07T10:33:18,in/test/TestClass37706.java.jsonl,func_1,testLoadRowStructure,1,rename,474,41,515,3628.6,True
2026-05-07T10:35:19,in/test/TestClass71157.java.jsonl,func_1,testTakeUnless,1,rename,474,37,511,3825.3,True
2026-05-07T10:37:21,in/test/TestClass63221.java.jsonl,func_1,parse,1,rename,430,17,447,1751.9,True
2026-05-07T10:39:39,in/test/TestClass38522.java.jsonl,func_1,testAddHostEntries,1,rename,778,66,844,6839.6,True
2026-05-07T10:41:57,in/test/TestClass60128.java.jsonl,func_1,testSynchronizeLecturerMappingNewMappingByEmail,1,rename,500,43,543,4586.7,True
2026-05-07T10:44:03,in/test/TestClass30375.java.jsonl,func_1,testDetectAromaticity,1,rename,620,58,678,5351.4,True
2026-05-07T10:46:04,in/test/TestClass28202.java.jsonl,func_1,testCreateComponent,1,rename,545,48,593,5349.7,True
2026-05-07T10:48:04,in/test/TestClass64221.java.jsonl,func_1,testFillAttribute,1,rename,508,46,554,4795.6,True
2026-05-07T10:50:12,in/test/TestClass73470.java.jsonl,func_1,testMessageResource,1,rename,455,37,492,3989.9,True
2026-05-07T10:52:08,in/test/TestClass11989.java.jsonl,func_1,testEvaluate,1,rename,677,36,713,3392.9,True
2026-05-07T10:54:10,in/test/TestClass32733.java.jsonl,func_1,testCalculate_IAtomContainer,1,rename,513,50,563,5155.2,True
2026-05-07T10:56:15,in/test/TestClass32696.java.jsonl,func_1,testInitiate_IAtomContainerSet_IAtomContainerSet,1,rename,815,80,895,9248.1,True
2026-05-07T10:58:24,in/test/TestClass63111.java.jsonl,func_1,testFieldNameCandidatesFor,1,rename,446,20,466,2196.2,True
2026-05-07T11:00:22,in/test/TestClass7920.java.jsonl,func_1,testCompletableFutureTask,1,rename,548,56,604,5790.1,True
2026-05-07T11:02:26,in/test/TestClass52826.java.jsonl,func_1,testRemoveAll,1,rename,520,39,559,4002.9,True
2026-05-07T11:04:26,in/test/TestClass4250.java.jsonl,func_1,testFormat,1,rename,447,35,482,3503.1,True
2026-05-07T11:06:30,in/test/TestClass39292.java.jsonl,func_1,testCheckPolicyAssertionQuota,1,rename,530,53,583,5327.5,True
2026-05-07T11:08:36,in/test/TestClass62847.java.jsonl,func_1,testEncode,1,rename,617,57,674,5951.7,True
