timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-08T23:09:04,in/test/TestClass8235.java.jsonl,func_1,testByteArrayKeyAdapterReturnsSameKeyForEqualArrays,1,rename,559,73,632,51185.7,True
2026-05-08T23:17:17,in/test/TestClass24619.java.jsonl,func_1,testShouldEscapeStringCorrectly,1,rename,433,24,457,1302.1,True
2026-05-08T23:21:53,in/test/TestClass45720.java.jsonl,func_1,testShouldReturnZeroSourcesWhenInputIsEmpty,1,rename,494,45,539,2410.0,True
2026-05-08T23:27:14,in/test/TestClass71980.java.jsonl,func_1,testShouldNotAddRecordWhenRepositoryIsEmpty,1,rename,501,34,535,1709.5,True
2026-05-08T23:32:29,in/test/TestClass22301.java.jsonl,func_1,testShouldReturnConfigurationEntryWhenKeyIsValid,1,rename,543,70,613,3822.5,True
2026-05-08T23:37:55,in/test/TestClass46195.java.jsonl,func_1,testShouldConcatenateKeysCorrectly,1,rename,497,51,548,3234.1,True
2026-05-08T23:42:49,in/test/TestClass15201.java.jsonl,func_1,testCookiePathComparison,1,rename,523,40,563,1997.9,True
2026-05-08T23:45:40,in/test/TestClass55091.java.jsonl,func_1,testShouldSerializeAndDeserializeKeyCorrectly,1,rename,487,59,546,2568.2,True
2026-05-08T23:48:21,in/test/TestClass5272.java.jsonl,func_1,testShouldReturnDeferredWhenPrependingToRawSqlBuilder,1,rename,459,39,498,1641.1,True
2026-05-08T23:50:49,in/test/TestClass44152.java.jsonl,func_1,testShouldReturnTrueWhenTaskSucceeds,1,rename,451,27,478,1099.7,True
2026-05-08T23:53:21,in/test/TestClass47446.java.jsonl,func_1,testAdaptExceptionInitialization,1,rename,440,22,462,912.9,True
2026-05-08T23:55:45,in/test/TestClass29734.java.jsonl,func_1,testShouldReturnCorrectGroupResponse,1,rename,808,122,930,5054.7,True
2026-05-08T23:58:18,in/test/TestClass46322.java.jsonl,func_1,testShouldReturnNewSequenceIdWhenRequestIsValid,1,rename,631,52,683,2062.2,True
2026-05-09T00:00:55,in/test/TestClass50694.java.jsonl,func_1,testShouldCreateWorkspaceAndLogin,1,rename,494,37,531,1509.8,True
2026-05-09T00:03:23,in/test/TestClass280.java.jsonl,func_1,testShouldReturnFalseWhenFirstNumberIsLessThanSecond,1,rename,444,54,498,2141.0,True
