timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-03-31T09:36:31,in/test/TestClass0.java.jsonl,func_1,testYearStart,1,rename,282,33,315,49318.5,True
2026-03-31T09:46:19,in/test/TestClass1.java.jsonl,func_1,testYearEnd,1,rename,296,33,329,5242.5,True
2026-03-31T09:54:37,in/test/TestClass100.java.jsonl,func_1,testCredentialProtectionExtensionAuthenticatorInput,1,rename,280,29,309,4761.9,True
2026-03-31T10:02:53,in/test/TestClass1000.java.jsonl,func_1,testEmptyListComparison,2,rename_retry,324,32,356,5089.6,True
2026-03-31T10:10:24,in/test/TestClass10000.java.jsonl,func_1,testMapToString,1,rename,321,25,346,6087.3,True
2026-03-31T10:18:03,in/test/TestClass10002.java.jsonl,func_1,testEmptyMapToString,2,rename_retry,267,21,288,4172.3,True
2026-03-31T10:29:17,in/test/TestClass10003.java.jsonl,func_1,testStreamContents,1,rename,287,44,331,8281.5,True
2026-03-31T10:37:07,in/test/TestClass10004.java.jsonl,func_1,testConfettoComputeBound,3,rename_retry,444,22,466,4483.5,True
2026-03-31T10:44:50,in/test/TestClass10005.java.jsonl,func_1,testComputeBound,1,rename,661,24,685,4892.6,True
2026-03-31T10:52:17,in/test/TestClass10006.java.jsonl,func_1,testConfettoBoundaries,2,rename_retry,479,22,501,4285.5,True
