timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-03-31T11:02:20,in/test/TestClass0.java.jsonl,func_1,testYearStart,1,rename,282,33,315,44411.1,True
2026-03-31T11:09:51,in/test/TestClass1.java.jsonl,func_1,testYearEndDate,1,rename,296,33,329,4278.2,True
2026-03-31T11:17:52,in/test/TestClass100.java.jsonl,func_1,testCredentialProtectionExtensionAuthenticatorInput,2,rename_retry,289,28,317,3371.7,True
2026-03-31T11:29:02,in/test/TestClass1000.java.jsonl,func_1,testEmptyListsComparison,1,rename,313,37,350,5455.8,True
2026-03-31T11:36:38,in/test/TestClass10000.java.jsonl,func_1,testMapToString,1,rename,321,23,344,3166.2,True
2026-03-31T11:44:25,in/test/TestClass10002.java.jsonl,func_1,testEmptyMapToString,2,rename_retry,267,21,288,2444.8,True
2026-03-31T11:51:55,in/test/TestClass10003.java.jsonl,func_1,testStreamEquality,1,rename,287,44,331,4906.9,True
2026-03-31T11:59:49,in/test/TestClass10004.java.jsonl,func_1,testConfettoBoundaries,2,rename_retry,447,22,469,2738.7,True
2026-03-31T12:11:53,in/test/TestClass10005.java.jsonl,func_1,testConfettoComputeBound,2,rename_retry,668,22,690,2700.1,True
2026-03-31T12:20:57,in/test/TestClass10006.java.jsonl,func_1,testConfettoBoundaries,2,rename_retry,479,22,501,2744.4,True
